bar_index,timestamp_utc,price,bid,ask,spread_pips,session_internal,session,trigger_family,trigger_reason,direction,trigger_level_label,trigger_level_price,nearest_level_pips,overhead_level_label,underfoot_level_label,overhead_level_pips,underfoot_level_pips,m3,m1,m5,m5_atr_pips,adx_m5,adx_m15,extension_pips,extension_limit_pips,compression_range_pips,compression_cap_pips,micro_confirmation,bollinger_bandwidth,squeeze_duration_bars,breakout_level,breakout_direction,breakout_bar_atr_multiple,forward_complete,mfe_5m_pips,mae_5m_pips,net_5m_pips,mfe_10m_pips,mae_10m_pips,net_10m_pips,mfe_15m_pips,mae_15m_pips,net_15m_pips,mfe_30m_pips,mae_30m_pips,net_30m_pips,mfe_60m_pips,mae_60m_pips,net_60m_pips,strategy_a_status,strategy_a_filled,strategy_a_pnl_pips,strategy_a_outcome,strategy_a_exit_reason,strategy_a_fill_time_utc,strategy_a_exit_time_utc,strategy_a_hold_minutes,strategy_a_time_to_fill_min,hit_tp_60m,hit_sl_60m,outcome_60m,strategy_b_status,strategy_b_filled,strategy_b_pnl_pips,strategy_b_outcome,strategy_b_exit_reason,strategy_b_fill_time_utc,strategy_b_exit_time_utc,strategy_b_hold_minutes,strategy_b_time_to_fill_min,strategy_c_status,strategy_c_filled,strategy_c_pnl_pips,strategy_c_outcome,strategy_c_exit_reason,strategy_c_fill_time_utc,strategy_c_exit_time_utc,strategy_c_hold_minutes,strategy_c_time_to_fill_min,false_breakout,retest_of_breakout_level,gate_thresholds_json,expansion_followed
628847,2025-03-04T11:09:00+00:00,148.775,148.767,148.78300000000002,1.5999999999991132,london,london,compression_breakout,compression_press:LONDON_SESSION_LOW,sell,LONDON_SESSION_LOW,148.762,1.3,PWL,LONDON_SESSION_LOW,15.1,1.3,bear,bear,bear,9.21,17.42,17.88,,,7.4,8.29,compressed_range_pressing_boundary,0.0010873872273384308,2.0,148.764,sell,0.7647058823532958,True,1.1,2.7,0.7,8.6,2.7,4.1,10.7,2.7,8.5,45.1,2.7,33.7,58.3,2.7,57.9,win,True,8.0,win,tp,2025-03-04T11:09:00+00:00,2025-03-04T11:16:00+00:00,7.0,0.0,True,False,win,win,True,8.0,win,tp,2025-03-04T11:09:00+00:00,2025-03-04T11:16:00+00:00,7.0,0.0,win,True,8.0,win,tp,2025-03-04T11:12:00+00:00,2025-03-04T11:23:00+00:00,11.0,3.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
630455,2025-03-05T14:01:00+00:00,148.934,148.928,148.94,1.2000000000000457,london/ny,london/newyork,compression_breakout,compression_press:LONDON/NY_SESSION_LOW,sell,LONDON/NY_SESSION_LOW,148.928,0.2,LOCAL_RANGE_LOW,LONDON/NY_SESSION_LOW,0.2,0.6,bear,bear,bear,14.41,20.01,15.73,,,10.8,12.97,compressed_range_pressing_boundary,0.0020140203904048825,1.0,148.928,sell,1.6127450980391094,True,11.2,1.0,10.4,16.8,1.0,14.0,16.8,1.0,3.4,26.0,1.0,26.0,54.2,2.8,8.5,win,True,8.0,win,tp,2025-03-05T14:01:00+00:00,2025-03-05T14:04:00+00:00,3.0,0.0,True,False,win,win,True,8.0,win,tp,2025-03-05T14:01:00+00:00,2025-03-05T14:04:00+00:00,3.0,0.0,win,True,8.0,win,tp,2025-03-05T14:02:00+00:00,2025-03-05T14:04:00+00:00,2.0,1.0,False,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",True
630456,2025-03-05T14:02:00+00:00,148.92,148.9115,148.92849999999999,1.6999999999995907,london/ny,london/newyork,compression_breakout,compression_press:LONDON/NY_SESSION_LOW,sell,LONDON/NY_SESSION_LOW,148.915,0.5,PWL,LONDON/NY_SESSION_LOW,0.6,0.5,bear,bear,bear,14.41,20.01,15.73,,,12.0,12.97,compressed_range_pressing_boundary,0.0021090593274859805,2.0,148.915,sell,0.5370370370369696,True,12.2,0.6,8.2,15.4,0.6,11.6,15.4,0.6,4.2,27.6,0.9,27.6,52.8,4.2,14.9,win,True,8.0,win,tp,2025-03-05T14:02:00+00:00,2025-03-05T14:04:00+00:00,2.0,0.0,True,False,win,win,True,8.0,win,tp,2025-03-05T14:02:00+00:00,2025-03-05T14:04:00+00:00,2.0,0.0,win,True,8.0,win,tp,2025-03-05T14:03:00+00:00,2025-03-05T14:05:00+00:00,2.0,1.0,False,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",True
631986,2025-03-06T15:37:00+00:00,148.168,148.16000000000003,148.176,1.5999999999991132,london/ny,london/newyork,compression_breakout,compression_press:LOCAL_RANGE_HIGH,buy,LOCAL_RANGE_HIGH,148.176,0.8,LOCAL_RANGE_HIGH,PDL,0.8,7.4,bull,bull,bull,18.79,17.95,23.67,,,16.2,16.91,compressed_range_pressing_boundary,0.0011322995804667931,6.0,148.186,buy,0.5266457680251175,True,13.3,2.8,12.8,15.0,2.8,7.8,15.0,3.1,-1.2,15.0,10.4,8.6,22.5,10.4,-4.9,win,True,8.0,win,tp,2025-03-06T15:37:00+00:00,2025-03-06T15:40:00+00:00,3.0,0.0,True,False,win,win,True,8.0,win,tp,2025-03-06T15:37:00+00:00,2025-03-06T15:40:00+00:00,3.0,0.0,win,True,8.0,win,tp,2025-03-06T15:38:00+00:00,2025-03-06T15:40:00+00:00,2.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",False
633097,2025-03-07T10:18:00+00:00,147.475,147.46699999999998,147.483,1.5999999999991132,london,london,compression_breakout,compression_press:HALF_YEN:147.50,buy,HALF_YEN:147.50,147.5,2.5,HALF_YEN:147.50,TODAY_LOW,2.5,16.5,bull,bull,bear,9.58,17.39,11.13,,,7.4,8.62,compressed_range_pressing_boundary,0.0006826240923653843,1.0,147.48,buy,1.335877862594962,True,0.9,8.7,-5.1,0.9,9.4,-7.5,3.2,9.4,2.9,6.8,9.4,3.7,16.0,9.4,15.9,win,True,8.0,win,tp,2025-03-07T10:18:00+00:00,2025-03-07T10:57:00+00:00,39.0,0.0,True,False,win,win,True,8.0,win,tp,2025-03-07T10:18:00+00:00,2025-03-07T10:57:00+00:00,39.0,0.0,win,True,8.0,win,tp,2025-03-07T10:20:00+00:00,2025-03-07T10:59:00+00:00,39.0,2.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
640597,2025-03-14T15:17:00+00:00,148.395,148.387,148.40300000000002,1.5999999999991132,london/ny,london/newyork,compression_breakout,compression_press:TODAY_HIGH,sell,TODAY_HIGH,148.374,2.1,HALF_YEN:148.50,TODAY_HIGH,10.5,2.1,bear,bear,bear,13.7,22.99,18.26,,,12.2,12.33,compressed_range_pressing_boundary,0.0013361434555657868,1.0,148.382,sell,1.0542907180387937,True,2.4,5.2,-1.9,2.4,11.3,-11.0,2.4,14.3,-10.5,2.4,14.3,-2.7,11.3,14.3,7.8,loss,True,-12.0,loss,sl,2025-03-14T15:17:00+00:00,2025-03-14T15:28:00+00:00,11.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-03-14T15:17:00+00:00,2025-03-14T15:28:00+00:00,11.0,0.0,loss,True,-12.0,loss,sl,2025-03-14T15:18:00+00:00,2025-03-14T15:27:00+00:00,9.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",True
644178,2025-03-19T03:22:00+00:00,149.484,149.47650000000002,149.4915,1.4999999999986358,tokyo,tokyo,compression_breakout,compression_press:HALF_YEN:149.50,buy,HALF_YEN:149.50,149.5,1.6,HALF_YEN:149.50,PDH,1.6,8.2,bull,bull,,9.12,21.27,17.94,,,6.7,8.21,compressed_range_pressing_boundary,0.0004244435122883589,22.0,149.486,buy,1.8502202643169876,True,1.6,0.8,-0.8,3.6,2.2,-2.0,3.6,4.8,-3.9,3.6,10.1,-9.3,3.6,18.1,-2.0,loss,True,-12.0,loss,sl,2025-03-19T03:22:00+00:00,2025-03-19T03:54:00+00:00,32.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-03-19T03:22:00+00:00,2025-03-19T03:54:00+00:00,32.0,0.0,loss,True,-12.0,loss,sl,2025-03-19T03:23:00+00:00,2025-03-19T03:54:00+00:00,31.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
648815,2025-03-24T09:22:00+00:00,149.562,149.5535,149.5705,1.6999999999995907,london,london,compression_breakout,compression_press:LONDON_SESSION_LOW,sell,LONDON_SESSION_LOW,149.529,3.3,PDH,LONDON_SESSION_LOW,10.4,3.3,bear,bear,bear,7.76,15.63,15.82,,,6.8,6.98,compressed_range_pressing_boundary,0.0008117040677915741,1.0,149.56,sell,0.5781710914458917,True,4.4,1.0,-1.0,4.4,11.6,-5.1,4.4,11.6,-1.5,4.4,15.4,-10.5,4.4,15.4,0.7,loss,True,-12.0,loss,sl,2025-03-24T09:22:00+00:00,2025-03-24T09:45:00+00:00,23.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-03-24T09:22:00+00:00,2025-03-24T09:45:00+00:00,23.0,0.0,loss,True,-12.0,loss,sl,2025-03-24T09:23:00+00:00,2025-03-24T09:45:00+00:00,22.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
648871,2025-03-24T10:18:00+00:00,149.53,149.522,149.538,1.6000000000019554,london,london,compression_breakout,compression_press:LONDON_SESSION_LOW,sell,LONDON_SESSION_LOW,149.518,1.2,PDH,LONDON_SESSION_LOW,13.6,1.2,bear,bear,bear,7.27,16.52,12.26,,,5.0,6.54,compressed_range_pressing_boundary,0.00038440756039961963,9.0,149.528,sell,0.7368421052640535,True,0.8,3.6,-2.0,0.8,6.0,-2.6,3.5,6.0,1.2,3.5,9.2,-8.2,3.5,14.4,-13.4,loss,True,-12.0,loss,sl,2025-03-24T10:18:00+00:00,2025-03-24T11:03:00+00:00,45.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-03-24T10:18:00+00:00,2025-03-24T11:03:00+00:00,45.0,0.0,loss,True,-12.0,loss,sl,2025-03-24T10:19:00+00:00,2025-03-24T11:03:00+00:00,44.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
653713,2025-03-27T19:26:00+00:00,151.138,151.13049999999998,151.14550000000003,1.500000000001478,ny,newyork,compression_breakout,compression_press:NY_SESSION_HIGH,buy,NY_SESSION_HIGH,151.158,2.0,NY_SESSION_HIGH,WHOLE_YEN:151.00,2.0,13.8,bull,bull,bull,3.58,10.53,19.17,,,2.8,3.22,compressed_range_pressing_boundary,0.00038215995319154156,1.0,151.14,buy,1.4597156398095685,True,0.8,4.4,-3.6,0.8,5.5,-5.3,0.8,6.8,-6.4,0.8,11.8,-9.0,0.8,11.8,-9.2,scratch,True,-9.2,scratch,timeout,2025-03-27T19:26:00+00:00,2025-03-27T20:26:00+00:00,60.0,0.0,False,False,scratch,scratch,True,-9.2,scratch,timeout,2025-03-27T19:26:00+00:00,2025-03-27T20:26:00+00:00,60.0,0.0,scratch,True,-9.4,scratch,timeout,2025-03-27T19:27:00+00:00,2025-03-27T20:26:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 7.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.5, ""trend_adx_min"": 24.0, ""trend_extension_atr_mult"": 1.1}",False
672026,2025-04-15T15:30:00+00:00,142.983,142.974,142.99200000000002,1.8000000000000682,london/ny,london/newyork,compression_breakout,compression_press:WHOLE_YEN:143.00,buy,WHOLE_YEN:143.00,143.0,1.7,WHOLE_YEN:143.00,LONDON/NY_SESSION_LOW,1.7,38.3,bull,bull,bull,13.56,16.69,10.61,,,10.5,12.2,compressed_range_pressing_boundary,0.0008764668990522416,10.0,142.986,buy,1.2327044025158336,True,9.0,1.1,5.3,9.0,1.1,4.5,12.3,1.1,11.4,21.8,1.1,13.5,26.9,1.1,20.7,win,True,8.0,win,tp,2025-04-15T15:30:00+00:00,2025-04-15T15:33:00+00:00,3.0,0.0,True,False,win,win,True,8.0,win,tp,2025-04-15T15:30:00+00:00,2025-04-15T15:33:00+00:00,3.0,0.0,win,True,8.0,win,tp,2025-04-15T15:31:00+00:00,2025-04-15T15:33:00+00:00,2.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",True
672666,2025-04-16T02:25:00+00:00,142.661,142.654,142.668,1.4000000000010004,tokyo,tokyo,compression_breakout,compression_press:TOKYO_SESSION_LOW,sell,TOKYO_SESSION_LOW,142.654,0.7,LOCAL_RANGE_LOW,TOKYO_SESSION_LOW,1.9,0.7,bear,bear,bear,9.28,15.4,16.92,,,7.7,8.35,compressed_range_pressing_boundary,0.00044811858998813783,1.0,142.654,sell,0.8358208955224471,True,0.1,6.7,-2.7,0.1,8.6,-7.2,0.1,9.7,-9.7,0.1,15.8,-9.0,0.9,15.8,-3.9,loss,True,-12.0,loss,sl,2025-04-16T02:25:00+00:00,2025-04-16T02:44:00+00:00,19.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-04-16T02:25:00+00:00,2025-04-16T02:44:00+00:00,19.0,0.0,no_fill,False,,,,,,,,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
674590,2025-04-17T10:39:00+00:00,142.558,142.5485,142.5675,1.9000000000005457,london,london,compression_breakout,compression_press:LONDON_SESSION_LOW,sell,LONDON_SESSION_LOW,142.525,3.3,PDL,LONDON_SESSION_LOW,4.2,3.3,bear,bear,bear,9.95,14.78,15.89,,,8.4,8.95,compressed_range_pressing_boundary,0.0006093111460959881,6.0,142.552,sell,1.2914046121595688,True,5.2,2.9,4.0,5.6,2.9,3.2,5.6,5.3,-2.4,5.6,6.6,4.4,9.8,6.6,2.0,win,True,8.0,win,tp,2025-04-17T10:39:00+00:00,2025-04-17T11:12:00+00:00,33.0,0.0,True,False,win,win,True,8.0,win,tp,2025-04-17T10:39:00+00:00,2025-04-17T11:12:00+00:00,33.0,0.0,win,True,8.0,win,tp,2025-04-17T10:40:00+00:00,2025-04-17T11:23:00+00:00,43.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
675432,2025-04-18T00:51:00+00:00,142.249,142.24,142.25799999999998,1.8000000000000682,tokyo,tokyo,compression_breakout,compression_press:TOKYO_SESSION_LOW,sell,TOKYO_SESSION_LOW,142.216,3.3,TOKYO_SESSION_HIGH,TOKYO_SESSION_LOW,17.8,3.3,bear,bear,bear,7.08,19.85,18.03,,,6.0,6.37,compressed_range_pressing_boundary,0.00047459717001915365,1.0,142.244,sell,2.3247232472319412,True,0.0,17.5,-13.6,0.0,17.5,-11.8,0.0,17.5,-13.7,0.0,19.5,-16.5,0.0,19.5,-13.3,loss,True,-12.0,loss,sl,2025-04-18T00:51:00+00:00,2025-04-18T00:53:00+00:00,2.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-04-18T00:51:00+00:00,2025-04-18T00:53:00+00:00,2.0,0.0,no_fill,False,,,,,,,,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
678382,2025-04-22T02:29:00+00:00,140.664,140.6555,140.67249999999999,1.6999999999995907,tokyo,tokyo,compression_breakout,compression_press:LOCAL_RANGE_LOW,sell,LOCAL_RANGE_LOW,140.652,1.2,WHOLE_YEN:141.00,LOCAL_RANGE_LOW,33.6,1.2,bear,bear,bear,8.25,19.6,17.67,,,7.4,7.42,compressed_range_pressing_boundary,0.0010485956969912523,1.0,140.664,sell,1.0271739130438338,True,4.8,0.2,1.8,4.8,0.2,1.6,4.8,0.9,0.0,11.9,1.8,11.5,55.8,1.8,54.4,win,True,8.0,win,tp,2025-04-22T02:29:00+00:00,2025-04-22T02:54:00+00:00,25.0,0.0,True,False,win,win,True,8.0,win,tp,2025-04-22T02:29:00+00:00,2025-04-22T02:54:00+00:00,25.0,0.0,win,True,8.0,win,tp,2025-04-22T02:30:00+00:00,2025-04-22T02:54:00+00:00,24.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
678931,2025-04-22T11:38:00+00:00,140.205,140.197,140.21300000000002,1.5999999999991132,london,london,compression_breakout,compression_press:LONDON_SESSION_LOW,sell,LONDON_SESSION_LOW,140.174,3.1,TODAY_LOW,LONDON_SESSION_LOW,26.6,3.1,bear,bear,bear,7.8,21.17,22.38,,,6.4,7.02,compressed_range_pressing_boundary,0.0006130609669460173,1.0,140.198,sell,0.8772845953003371,True,1.1,4.2,-3.9,1.1,7.7,-4.1,2.5,7.7,1.1,2.9,10.7,-8.9,2.9,35.7,-24.1,loss,True,-12.0,loss,sl,2025-04-22T11:38:00+00:00,2025-04-22T12:09:00+00:00,31.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-04-22T11:38:00+00:00,2025-04-22T12:09:00+00:00,31.0,0.0,loss,True,-12.0,loss,sl,2025-04-22T11:40:00+00:00,2025-04-22T12:09:00+00:00,29.0,2.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",True
682039,2025-04-24T15:37:00+00:00,142.689,142.68099999999998,142.697,1.5999999999991132,london/ny,london/newyork,compression_breakout,compression_press:LONDON/NY_SESSION_HIGH,buy,LONDON/NY_SESSION_HIGH,142.708,1.9,LONDON/NY_SESSION_HIGH,HALF_YEN:142.50,1.9,18.9,bull,bull,bull,10.86,19.39,10.29,,,9.2,9.77,compressed_range_pressing_boundary,0.0006293223900741538,11.0,142.706,buy,1.1386321626614766,True,5.2,4.1,3.2,5.8,4.1,2.1,9.1,4.1,4.1,9.1,9.5,-2.3,10.7,12.0,9.3,win,True,8.0,win,tp,2025-04-24T15:37:00+00:00,2025-04-24T15:48:00+00:00,11.0,0.0,True,False,win,win,True,8.0,win,tp,2025-04-24T15:37:00+00:00,2025-04-24T15:48:00+00:00,11.0,0.0,loss,True,-12.0,loss,sl,2025-04-24T15:39:00+00:00,2025-04-24T16:26:00+00:00,47.0,2.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",True
